Year,Mo,Dy,Hr,Mn,Sec,Val,Tsunami Cause Code,Tsu SRC,mag,Volcano,Tsu Runup,Doubtful Runup,Country,State,Name,lat,long,Distance from Source,Arrival Day,Arrival Hour,Arrival Min,Travel Hour,Travel Min,Max Water Height,Max Inundation Distance,Type,Per,1st Mtn,Num Deaths,Inf Deaths,Num Injuries,Inf Injuries,Mill Damage,Inf Damage,Num House Destroyed,Inf House Destroyed,Num House Damaged,Inf House Damaged,gid,timestamp,timestamp2
2011.0,3.0,11.0,5.0,46.0,24.1,4.0,1.0,*,9.1,,*,,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.75261,141.52479,89.0,,,,,,21.01,,5.0,,,,,,,,,,,,,434,2011-03-11,2011-03-11
2011.0,3.0,11.0,5.0,46.0,24.1,4.0,1.0,*,9.1,,*,,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.75369,141.52472,90.0,,,,,,15.74,,4.0,,,,,,,,,,,,,434,2011-03-11,2011-03-11
2011.0,3.0,11.0,5.0,46.0,24.1,4.0,1.0,*,9.1,,*,,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.75397,141.52647,89.0,,,,,,27.17,,4.0,,,,,,,,,,,,,434,2011-03-11,2011-03-11
2011.0,3.0,11.0,5.0,46.0,24.1,4.0,1.0,*,9.1,,*,,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.75428,141.52397,90.0,,,,,,19.93,,4.0,,,,,,,,,,,,,434,2011-03-11,2011-03-11
2011.0,3.0,11.0,5.0,46.0,24.1,4.0,1.0,*,9.1,,*,,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.754690000000004,141.52761,89.0,,,,,,36.29,,4.0,,,,,,,,,,,,,434,2011-03-11,2011-03-11
2011.0,3.0,11.0,5.0,46.0,24.1,4.0,1.0,*,9.1,,*,,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.75508,141.52617,90.0,,,,,,19.5,195.0,4.0,,,,,,,,,,,,,434,2011-03-11,2011-03-11
2011.0,3.0,11.0,5.0,46.0,24.1,4.0,1.0,*,9.1,,*,,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.756029999999996,141.51838999999998,90.0,,,,,,14.5,,4.0,,,,,,,,,,,,,434,2011-03-11,2011-03-11
2011.0,3.0,11.0,5.0,46.0,24.1,4.0,1.0,*,9.1,,*,,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.756029999999996,141.52421999999999,90.0,,,,,,20.42,,4.0,,,,,,,,,,,,,434,2011-03-11,2011-03-11
2011.0,3.0,11.0,5.0,46.0,24.1,4.0,1.0,*,9.1,,*,,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.75739,141.52558,90.0,,,,,,16.8,,4.0,,,,,,,,,,,,,434,2011-03-11,2011-03-11
2011.0,3.0,11.0,5.0,46.0,24.1,4.0,1.0,*,9.1,,*,,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.75747,141.52228,90.0,,,,,,20.33,,5.0,,,,,,,,,,,,,434,2011-03-11,2011-03-11
2011.0,3.0,11.0,5.0,46.0,24.1,4.0,1.0,*,9.1,,*,?,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.75875,141.521,90.0,,,,,,16.4,,4.0,,,,,,,,,,,,,434,2011-03-11,2011-03-11
2011.0,3.0,11.0,5.0,46.0,24.1,4.0,1.0,*,9.1,,*,,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.76056,141.50478,91.0,,,,,,28.19,,4.0,,,,,,,,,,,,,434,2011-03-11,2011-03-11
2011.0,3.0,11.0,5.0,46.0,24.1,4.0,1.0,*,9.1,,*,?,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.7615,141.50056,92.0,,,,,,15.34,,4.0,,,,,,,,,,,,,434,2011-03-11,2011-03-11
2011.0,3.0,11.0,5.0,46.0,24.1,4.0,1.0,*,9.1,,*,?,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.76308,141.50986,91.0,,,,,,14.24,,4.0,,,,,,,,,,,,,434,2011-03-11,2011-03-11
2011.0,3.0,11.0,5.0,46.0,24.1,4.0,1.0,*,9.1,,*,,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.764359999999996,141.50261,92.0,,,,,,11.96,,4.0,,,,,,,,,,,,,434,2011-03-11,2011-03-11
2011.0,3.0,11.0,5.0,46.0,24.1,4.0,1.0,*,9.1,,*,,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.76517,141.49671999999998,92.0,,,,,,17.23,,4.0,,,,,,,,,,,,,434,2011-03-11,2011-03-11
2011.0,3.0,11.0,5.0,46.0,24.1,4.0,1.0,*,9.1,,*,,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.76522,141.50683,92.0,,,,,,20.95,,4.0,,,,,,,,,,,,,434,2011-03-11,2011-03-11
2011.0,3.0,11.0,5.0,46.0,24.1,4.0,1.0,*,9.1,,*,,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.76678,141.50714,92.0,,,,,,16.24,,5.0,,,,,,,,,,,,,434,2011-03-11,2011-03-11
2011.0,3.0,11.0,5.0,46.0,24.1,4.0,1.0,*,9.1,,*,,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.767140000000005,141.50339,92.0,,,,,,15.91,,4.0,,,,,,,,,,,,,434,2011-03-11,2011-03-11
2011.0,3.0,11.0,5.0,46.0,24.1,4.0,1.0,*,9.1,,*,,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.77061,141.51357,91.0,,,,,,12.88,,4.0,,,,,,,,,,,,,434,2011-03-11,2011-03-11
2011.0,3.0,11.0,5.0,46.0,24.1,4.0,1.0,*,9.1,,*,?,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.77094,141.49678,93.0,,,,,,14.78,,4.0,,,,,,,,,,,,,434,2011-03-11,2011-03-11
2011.0,3.0,11.0,5.0,46.0,24.1,4.0,1.0,*,9.1,,*,,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.772220000000004,141.51186,92.0,,,,,,11.23,,4.0,,,,,,,,,,,,,434,2011-03-11,2011-03-11
2011.0,3.0,11.0,5.0,46.0,24.1,4.0,1.0,*,9.1,,*,,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.77236,141.51211,92.0,,,,,,9.57,,4.0,,,,,,,,,,,,,434,2011-03-11,2011-03-11
2011.0,3.0,11.0,5.0,46.0,24.1,4.0,1.0,*,9.1,,*,,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.77397,141.51636000000002,91.0,,,,,,19.76,,5.0,,,,,,,,,,,,,434,2011-03-11,2011-03-11
2011.0,3.0,11.0,5.0,46.0,24.1,4.0,1.0,*,9.1,,*,,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.77487,141.51522,92.0,,,,,,18.12,50.0,5.0,,,,,,,,,,,,,434,2011-03-11,2011-03-11
2011.0,3.0,11.0,5.0,46.0,24.1,4.0,1.0,*,9.1,,*,,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.77514,141.49217,93.0,,,,,,17.3,,4.0,,,,,,,,,,,,,434,2011-03-11,2011-03-11
2011.0,3.0,11.0,5.0,46.0,24.1,4.0,1.0,*,9.1,,*,,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.77572,141.50511,92.0,,,,,,15.55,,5.0,,,,,,,,,,,,,434,2011-03-11,2011-03-11
2011.0,3.0,11.0,5.0,46.0,24.1,4.0,1.0,*,9.1,,*,,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.77639,141.51772,91.0,,,,,,21.21,100.0,5.0,,,,,,,,,,,,,434,2011-03-11,2011-03-11
2011.0,3.0,11.0,5.0,46.0,24.1,4.0,1.0,*,9.1,,*,?,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.77689,141.48742,94.0,,,,,,20.84,,4.0,,,,,,,,,,,,,434,2011-03-11,2011-03-11
2011.0,3.0,11.0,5.0,46.0,24.1,4.0,1.0,*,9.1,,*,,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.777,141.48726000000002,94.0,,,,,,20.26,,5.0,,,,,,,,,,,,,434,2011-03-11,2011-03-11
2011.0,3.0,11.0,5.0,46.0,24.1,4.0,1.0,*,9.1,,*,,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.777,141.51378,92.0,,,,,,18.11,,4.0,,,,,,,,,,,,,434,2011-03-11,2011-03-11
2011.0,3.0,11.0,5.0,46.0,24.1,4.0,1.0,*,9.1,,*,,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.77789,141.50666999999999,92.0,,,,,,12.26,,4.0,,,,,,,,,,,,,434,2011-03-11,2011-03-11
2011.0,3.0,11.0,5.0,46.0,24.1,4.0,1.0,*,9.1,,*,,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.77878,141.49478,93.0,,,,,,13.46,,4.0,,,,,,,,,,,,,434,2011-03-11,2011-03-11
2011.0,3.0,11.0,5.0,46.0,24.1,4.0,1.0,*,9.1,,*,,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.77978,141.50744,92.0,,,,,,12.63,,4.0,,,,,,,,,,,,,434,2011-03-11,2011-03-11
2011.0,3.0,11.0,5.0,46.0,24.1,4.0,1.0,*,9.1,,*,,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.78092,141.50288999999998,93.0,,,,,,16.27,,4.0,,,,,,,,,,,,,434,2011-03-11,2011-03-11
2011.0,3.0,11.0,5.0,46.0,24.1,4.0,1.0,*,9.1,,*,,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.783120000000004,141.5152,92.0,,,,,,19.87,,5.0,,,,,,,,,,,,,434,2011-03-11,2011-03-11
2011.0,3.0,11.0,5.0,46.0,24.1,4.0,1.0,*,9.1,,*,,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.783390000000004,141.51503,92.0,,,,,,20.65,,4.0,,,,,,,,,,,,,434,2011-03-11,2011-03-11
2011.0,3.0,11.0,5.0,46.0,24.1,4.0,1.0,*,9.1,,*,,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.78439,141.49896999999999,93.0,,,,,,11.53,,4.0,,,,,,,,,,,,,434,2011-03-11,2011-03-11
2011.0,3.0,11.0,5.0,46.0,24.1,4.0,1.0,*,9.1,,*,,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.78553,141.51242,92.0,,,,,,23.31,,4.0,,,,,,,,,,,,,434,2011-03-11,2011-03-11
2011.0,3.0,11.0,5.0,46.0,24.1,4.0,1.0,*,9.1,,*,?,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.785920000000004,141.48547,94.0,,,,,,11.05,,4.0,,,,,,,,,,,,,434,2011-03-11,2011-03-11
2011.0,3.0,11.0,5.0,46.0,24.1,4.0,1.0,*,9.1,,*,,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.78603,141.48747,94.0,,,,,,11.77,,4.0,,,,,,,,,,,,,434,2011-03-11,2011-03-11
2011.0,3.0,11.0,5.0,46.0,24.1,4.0,1.0,*,9.1,,*,,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.786559999999994,141.50011,93.0,,,,,,11.21,,4.0,,,,,,,,,,,,,434,2011-03-11,2011-03-11
2011.0,3.0,11.0,5.0,46.0,24.1,4.0,1.0,*,9.1,,*,,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.78908,141.48736,94.0,,,,,,11.68,,4.0,,,,,,,,,,,,,434,2011-03-11,2011-03-11
2011.0,3.0,11.0,5.0,46.0,24.1,4.0,1.0,*,9.1,,*,?,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.78958,141.48747,94.0,,,,,,11.39,,4.0,,,,,,,,,,,,,434,2011-03-11,2011-03-11
2011.0,3.0,11.0,5.0,46.0,24.1,4.0,1.0,*,9.1,,*,,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.78969,141.50411,93.0,,,,,,9.46,,4.0,,,,,,,,,,,,,434,2011-03-11,2011-03-11
2011.0,3.0,11.0,5.0,46.0,24.1,4.0,1.0,*,9.1,,*,,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.78991,141.49032,94.0,,,,,,9.73,,5.0,,,,,,,,,,,,,434,2011-03-11,2011-03-11
2011.0,3.0,11.0,5.0,46.0,24.1,4.0,1.0,*,9.1,,*,?,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.79025,141.48471999999998,95.0,,,,,,9.15,,4.0,,,,,,,,,,,,,434,2011-03-11,2011-03-11
2011.0,3.0,11.0,5.0,46.0,24.1,4.0,1.0,*,9.1,,*,,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.79117,141.49788999999998,94.0,,,,,,13.55,,5.0,,,,,,,,,,,,,434,2011-03-11,2011-03-11
2011.0,3.0,11.0,5.0,46.0,24.1,4.0,1.0,*,9.1,,*,,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.79156,141.49742,94.0,,,,,,8.67,,4.0,,,,,,,,,,,,,434,2011-03-11,2011-03-11
2011.0,3.0,11.0,5.0,46.0,24.1,4.0,1.0,*,9.1,,*,,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.79164,141.49631000000002,94.0,,,,,,12.66,,4.0,,,,,,,,,,,,,434,2011-03-11,2011-03-11
2011.0,3.0,11.0,5.0,46.0,24.1,4.0,1.0,*,9.1,,*,,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.7925,141.50169,94.0,,,,,,13.4,,4.0,,,,,,,,,,,,,434,2011-03-11,2011-03-11
2011.0,3.0,11.0,5.0,46.0,24.1,4.0,1.0,*,9.1,,*,,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.793420000000005,141.52739,92.0,,,,,,19.86,,4.0,,,,,,,,,,,,,434,2011-03-11,2011-03-11
2011.0,3.0,11.0,5.0,46.0,24.1,4.0,1.0,*,9.1,,*,?,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.79483,141.49917,94.0,,,,,,11.52,,4.0,,,,,,,,,,,,,434,2011-03-11,2011-03-11
2011.0,3.0,11.0,5.0,46.0,24.1,4.0,1.0,*,9.1,,*,,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.79522,141.52319,92.0,,,,,,18.85,,4.0,,,,,,,,,,,,,434,2011-03-11,2011-03-11
2011.0,3.0,11.0,5.0,46.0,24.1,4.0,1.0,*,9.1,,*,,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.79523,141.5232,92.0,,,,,,19.66,,5.0,,,,,,,,,,,,,434,2011-03-11,2011-03-11
2011.0,3.0,11.0,5.0,46.0,24.1,4.0,1.0,*,9.1,,*,,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.79575,141.53411,92.0,,,,,,19.26,95.0,4.0,,,,,,,,,,,,,434,2011-03-11,2011-03-11
2011.0,3.0,11.0,5.0,46.0,24.1,4.0,1.0,*,9.1,,*,,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.79583,141.5345,92.0,,,,,,32.26,,4.0,,,,,,,,,,,,,434,2011-03-11,2011-03-11
2011.0,3.0,11.0,5.0,46.0,24.1,4.0,1.0,*,9.1,,*,,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.798559999999995,141.53689,92.0,,,,,,19.03,,4.0,,,,,,,,,,,,,434,2011-03-11,2011-03-11
2011.0,3.0,11.0,5.0,46.0,24.1,4.0,1.0,*,9.1,,*,,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.79878,141.53669,92.0,,,,,,23.17,175.0,4.0,,,,,,,,,,,,,434,2011-03-11,2011-03-11
2011.0,3.0,11.0,5.0,46.0,24.1,4.0,1.0,*,9.1,,*,,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.80167,141.53533000000002,92.0,,,,,,20.03,,4.0,,,,,,,,,,,,,434,2011-03-11,2011-03-11
2011.0,3.0,11.0,5.0,46.0,24.1,4.0,1.0,*,9.1,,*,,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.801809999999996,141.54736,91.0,,,,,,12.19,,4.0,,,,,,,,,,,,,434,2011-03-11,2011-03-11
2011.0,3.0,11.0,5.0,46.0,24.1,4.0,1.0,*,9.1,,*,,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.801970000000004,141.54878,91.0,,,,,,19.15,,5.0,,,,,,,,,,,,,434,2011-03-11,2011-03-11
2011.0,3.0,11.0,5.0,46.0,24.1,4.0,1.0,*,9.1,,*,,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.80256,141.55064,91.0,,,,,,24.3,,4.0,,,,,,,,,,,,,434,2011-03-11,2011-03-11
2011.0,3.0,11.0,5.0,46.0,24.1,4.0,1.0,*,9.1,,*,,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.8054,141.55455,91.0,,,,,,16.6,,5.0,,,,,,,,,,,,,434,2011-03-11,2011-03-11
2011.0,3.0,11.0,5.0,46.0,24.1,4.0,1.0,*,9.1,,*,,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.80575,141.55542,91.0,,,,,,29.87,,4.0,,,,,,,,,,,,,434,2011-03-11,2011-03-11
2011.0,3.0,11.0,5.0,46.0,24.1,4.0,1.0,*,9.1,,*,,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.80733,141.55168999999998,91.0,,,,,,17.12,,4.0,,,,,,,,,,,,,434,2011-03-11,2011-03-11
2011.0,3.0,11.0,5.0,46.0,24.1,4.0,1.0,*,9.1,,*,,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.80911,141.55436,91.0,,,,,,15.98,,4.0,,,,,,,,,,,,,434,2011-03-11,2011-03-11
2011.0,3.0,11.0,5.0,46.0,24.1,4.0,1.0,*,9.1,,*,,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.81208,141.57522,90.0,,,,,,12.44,24.2,4.0,,,,,,,,,,,,,434,2011-03-11,2011-03-11
2011.0,3.0,11.0,5.0,46.0,24.1,4.0,1.0,*,9.1,,*,,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.81208,141.57539,90.0,,,,,,16.86,,4.0,,,,,,,,,,,,,434,2011-03-11,2011-03-11
2011.0,3.0,11.0,5.0,46.0,24.1,4.0,1.0,*,9.1,,*,,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.81275,141.57533,90.0,,,,,,14.74,204.0,5.0,,,,,,,,,,,,,434,2011-03-11,2011-03-11
2011.0,3.0,11.0,5.0,46.0,24.1,4.0,1.0,*,9.1,,*,,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.81323,141.57477,90.0,,,,,,13.88,212.87,5.0,,,,,,,,,,,,,434,2011-03-11,2011-03-11
2011.0,3.0,11.0,5.0,46.0,24.1,4.0,1.0,*,9.1,,*,,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.81394,141.56114,91.0,,,,,,17.55,80.0,5.0,,,,,,,,,,,,,434,2011-03-11,2011-03-11
2011.0,3.0,11.0,5.0,46.0,24.1,4.0,1.0,*,9.1,,*,,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.81397,141.55961000000002,91.0,,,,,,19.04,,4.0,,,,,,,,,,,,,434,2011-03-11,2011-03-11
2011.0,3.0,11.0,5.0,46.0,24.1,4.0,1.0,*,9.1,,*,,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.81425,141.56708,91.0,,,,,,14.56,,4.0,,,,,,,,,,,,,434,2011-03-11,2011-03-11
2011.0,3.0,11.0,5.0,46.0,24.1,4.0,1.0,*,9.1,,*,,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.8155,141.56733,91.0,,,,,,15.24,235.0,4.0,,,,,,,,,,,,,434,2011-03-11,2011-03-11
2011.0,3.0,11.0,5.0,46.0,24.1,4.0,1.0,*,9.1,,*,,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.81689,141.57456000000002,90.0,,,,,,17.48,,4.0,,,,,,,,,,,,,434,2011-03-11,2011-03-11
2011.0,3.0,11.0,5.0,46.0,24.1,4.0,1.0,*,9.1,,*,,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.81708,141.56481000000002,91.0,,,,,,23.1,,4.0,,,,,,,,,,,,,434,2011-03-11,2011-03-11
2011.0,3.0,11.0,5.0,46.0,24.1,4.0,1.0,*,9.1,,*,,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.81792,141.56328,91.0,,,,,,18.72,,5.0,,,,,,,,,,,,,434,2011-03-11,2011-03-11
2011.0,3.0,11.0,5.0,46.0,24.1,4.0,1.0,*,9.1,,*,,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.81897,141.57333,91.0,,,,,,16.8,,5.0,,,,,,,,,,,,,434,2011-03-11,2011-03-11
2011.0,3.0,11.0,5.0,46.0,24.1,4.0,1.0,*,9.1,,*,,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.82178,141.57586,91.0,,,,,,27.75,,4.0,,,,,,,,,,,,,434,2011-03-11,2011-03-11
2011.0,3.0,11.0,5.0,46.0,24.1,4.0,1.0,*,9.1,,*,,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.8245,141.58867,90.0,,,,,,13.05,,4.0,,,,,,,,,,,,,434,2011-03-11,2011-03-11
2011.0,3.0,11.0,5.0,46.0,24.1,4.0,1.0,*,9.1,,*,,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.82465,141.56513999999999,91.0,,,,,,17.29,,5.0,,,,,,,,,,,,,434,2011-03-11,2011-03-11
2011.0,3.0,11.0,5.0,46.0,24.1,4.0,1.0,*,9.1,,*,,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.82555,141.58455,90.0,,,,,,11.63,,5.0,,,,,,,,,,,,,434,2011-03-11,2011-03-11
2011.0,3.0,11.0,5.0,46.0,24.1,4.0,1.0,*,9.1,,*,,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.82675,141.58031,91.0,,,,,,16.22,,4.0,,,,,,,,,,,,,434,2011-03-11,2011-03-11
2011.0,3.0,11.0,5.0,46.0,24.1,4.0,1.0,*,9.1,,*,,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.82767,141.57836,91.0,,,,,,16.15,425.0,4.0,,,,,,,,,,,,,434,2011-03-11,2011-03-11
2011.0,3.0,11.0,5.0,46.0,24.1,4.0,1.0,*,9.1,,*,,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.82783,141.57803,91.0,,,,,,15.43,,5.0,,,,,,,,,,,,,434,2011-03-11,2011-03-11
2011.0,3.0,11.0,5.0,46.0,24.1,4.0,1.0,*,9.1,,*,,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.82822,141.56981000000002,91.0,,,,,,16.13,,4.0,,,,,,,,,,,,,434,2011-03-11,2011-03-11
2011.0,3.0,11.0,5.0,46.0,24.1,4.0,1.0,*,9.1,,*,,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.829029999999996,141.60092,89.0,,,,,,11.84,41.8,4.0,,,,,,,,,,,,,434,2011-03-11,2011-03-11
2011.0,3.0,11.0,5.0,46.0,24.1,4.0,1.0,*,9.1,,*,,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.82907,141.5866,90.0,,,,,,13.7,,5.0,,,,,,,,,,,,,434,2011-03-11,2011-03-11
2011.0,3.0,11.0,5.0,46.0,24.1,4.0,1.0,*,9.1,,*,,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.829440000000005,141.60069,89.0,,,,,,11.71,,5.0,,,,,,,,,,,,,434,2011-03-11,2011-03-11
2011.0,3.0,11.0,5.0,46.0,24.1,4.0,1.0,*,9.1,,*,,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.82953,141.60092,89.0,,,,,,11.83,,4.0,,,,,,,,,,,,,434,2011-03-11,2011-03-11
2011.0,3.0,11.0,5.0,46.0,24.1,4.0,1.0,*,9.1,,*,,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.82956,141.59663999999998,90.0,,,,,,9.19,,4.0,,,,,,,,,,,,,434,2011-03-11,2011-03-11
2011.0,3.0,11.0,5.0,46.0,24.1,4.0,1.0,*,9.1,,*,,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.83008,141.56861,92.0,,,,,,16.44,,4.0,,,,,,,,,,,,,434,2011-03-11,2011-03-11
2011.0,3.0,11.0,5.0,46.0,24.1,4.0,1.0,*,9.1,,*,,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.83161,141.60031,90.0,,,,,,10.14,68.6,5.0,,,,,,,,,,,,,434,2011-03-11,2011-03-11
2011.0,3.0,11.0,5.0,46.0,24.1,4.0,1.0,*,9.1,,*,,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.8325,141.56633,92.0,,,,,,17.61,,4.0,,,,,,,,,,,,,434,2011-03-11,2011-03-11
2011.0,3.0,11.0,5.0,46.0,24.1,4.0,1.0,*,9.1,,*,,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.83319,141.59441999999999,90.0,,,,,,9.19,,4.0,,,,,,,,,,,,,434,2011-03-11,2011-03-11
2011.0,3.0,11.0,5.0,46.0,24.1,4.0,1.0,*,9.1,,*,,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.83417,141.59083,90.0,,,,,,11.05,,4.0,,,,,,,,,,,,,434,2011-03-11,2011-03-11
2011.0,3.0,11.0,5.0,46.0,24.1,4.0,1.0,*,9.1,,*,,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.8345,141.58036,91.0,,,,,,18.11,,5.0,,,,,,,,,,,,,434,2011-03-11,2011-03-11
2011.0,3.0,11.0,5.0,46.0,24.1,4.0,1.0,*,9.1,,*,,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.83567,141.59069,91.0,,,,,,4.11,,4.0,,,,,,,,,,,,,434,2011-03-11,2011-03-11
